sale_id,customer_id,product_id,store_id,sale_date,amount,discount_applied,region,data_source,last_updated
279,136,84,18,2024-09-02,269.87,0.17,Asia,CRM_SYSTEM,2025-07-07 23:20:13
280,359,89,34,2025-04-27,39.96,3.4,Europe,CRM_SYSTEM,2025-07-07 23:20:13
281,266,10,19,2025-05-19,957.66,19.01,North America,CRM_SYSTEM,2025-07-07 23:20:13
282,33,63,8,2025-04-06,672.32,5.65,Europe,CRM_SYSTEM,2025-07-07 23:20:13
283,69,39,4,2025-02-12,214.05,3.79,North America,CRM_SYSTEM,2025-07-07 23:20:13
284,828,40,20,2025-05-28,561.22,17.28,Europe,CRM_SYSTEM,2025-07-07 23:20:13
285,248,39,5,2024-07-25,257.49,0.34,North America,CRM_SYSTEM,2025-07-07 23:20:13
286,2,21,15,2024-08-26,261.63,4.59,North America,CRM_SYSTEM,2025-07-07 23:20:13
287,107,67,8,2024-09-01,65.39,7.2,Europe,CRM_SYSTEM,2025-07-07 23:20:13
288,555,39,19,2025-03-04,612.64,,North America,CRM_SYSTEM,2025-07-07 23:20:13
289,240,38,44,2024-11-06,388.61,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
290,937,13,18,2025-05-01,185.26,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
291,683,28,22,2025-05-14,450.66,12.6,Europe,CRM_SYSTEM,2025-07-07 23:20:13
292,954,25,16,2024-09-23,748.01,12.88,Asia,CRM_SYSTEM,2025-07-07 23:20:13
293,183,28,15,2025-05-02,777.05,3.16,North America,CRM_SYSTEM,2025-07-07 23:20:13
294,803,22,29,2024-09-12,189.73,14.34,Asia,CRM_SYSTEM,2025-07-07 23:20:13
295,986,81,14,2025-03-01,478.9,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
296,219,50,36,2024-09-08,312.21,1.77,North America,CRM_SYSTEM,2025-07-07 23:20:13
297,720,58,29,2025-01-27,336.26,9.73,Asia,CRM_SYSTEM,2025-07-07 23:20:13
298,173,20,48,2024-12-30,691.64,18.25,Asia,CRM_SYSTEM,2025-07-07 23:20:13
299,582,21,7,2025-02-10,246.53,,North America,CRM_SYSTEM,2025-07-07 23:20:13
300,853,74,45,2024-08-14,738.79,4.69,Europe,CRM_SYSTEM,2025-07-07 23:20:13
301,24,54,7,2024-12-11,204.48,4.82,Asia,CRM_SYSTEM,2025-07-07 23:20:13
302,602,99,6,2025-02-22,251.96,8.95,North America,CRM_SYSTEM,2025-07-07 23:20:13
303,429,31,40,2025-06-16,373.16,,North America,CRM_SYSTEM,2025-07-07 23:20:13
304,709,19,41,2025-01-04,96.63,15.79,Europe,CRM_SYSTEM,2025-07-07 23:20:13
305,939,87,22,2025-04-04,581.47,12.45,North America,CRM_SYSTEM,2025-07-07 23:20:13
306,963,58,19,2024-12-26,473.1,14.05,Europe,CRM_SYSTEM,2025-07-07 23:20:13
307,611,80,42,2024-10-07,35.81,16.4,Asia,CRM_SYSTEM,2025-07-07 23:20:13
308,860,93,7,2024-11-29,936.96,15.66,North America,CRM_SYSTEM,2025-07-07 23:20:13
309,560,29,12,2025-04-01,675.49,16.04,North America,CRM_SYSTEM,2025-07-07 23:20:13
310,936,14,29,2025-04-02,900.84,6.76,Asia,CRM_SYSTEM,2025-07-07 23:20:13
311,109,1,44,2025-04-05,510.96,1.91,Asia,CRM_SYSTEM,2025-07-07 23:20:13
312,316,92,17,2024-09-03,572.14,10.16,Asia,CRM_SYSTEM,2025-07-07 23:20:13
313,259,73,21,2025-02-27,752.59,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
314,466,51,10,2024-08-09,826.21,3.64,North America,CRM_SYSTEM,2025-07-07 23:20:13
315,529,34,19,2025-05-08,612.15,15.78,Europe,CRM_SYSTEM,2025-07-07 23:20:13
316,31,15,18,2025-04-05,206.23,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
317,33,21,6,2025-02-17,990.92,18.75,Europe,CRM_SYSTEM,2025-07-07 23:20:13
318,858,91,24,2025-03-30,701.55,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
319,24,73,23,2025-04-25,781.18,4.91,Asia,CRM_SYSTEM,2025-07-07 23:20:13
320,126,63,44,2024-09-04,658.4,12.36,Asia,CRM_SYSTEM,2025-07-07 23:20:13
321,441,8,47,2025-01-27,147.9,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
322,245,99,14,2025-05-03,899.35,7.58,Europe,CRM_SYSTEM,2025-07-07 23:20:13
323,369,66,6,2024-09-14,100.73,14.6,Europe,CRM_SYSTEM,2025-07-07 23:20:13
324,522,60,47,2024-12-16,601.23,5.38,Europe,CRM_SYSTEM,2025-07-07 23:20:13
325,184,61,26,2024-10-31,466.36,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
326,681,29,2,2025-02-28,523.81,6.8,Asia,CRM_SYSTEM,2025-07-07 23:20:13
327,37,15,18,2025-02-24,291.7,11.06,Asia,CRM_SYSTEM,2025-07-07 23:20:13
328,125,40,42,2024-10-18,591.58,15.78,North America,CRM_SYSTEM,2025-07-07 23:20:13
329,554,88,31,2024-09-07,185.93,1.42,Asia,CRM_SYSTEM,2025-07-07 23:20:13
330,674,21,8,2024-10-03,698.44,6.25,Asia,CRM_SYSTEM,2025-07-07 23:20:13
331,990,89,37,2025-05-31,26.6,10.22,North America,CRM_SYSTEM,2025-07-07 23:20:13
332,74,23,46,2025-04-08,754.94,9.93,Europe,CRM_SYSTEM,2025-07-07 23:20:13
333,436,30,45,2024-07-16,990.99,12.92,Asia,CRM_SYSTEM,2025-07-07 23:20:13
334,946,3,37,2024-11-16,380.66,6.0,North America,CRM_SYSTEM,2025-07-07 23:20:13
335,820,45,43,2025-01-23,108.3,7.36,Europe,CRM_SYSTEM,2025-07-07 23:20:13
336,648,23,40,2025-01-31,211.96,2.15,Europe,CRM_SYSTEM,2025-07-07 23:20:13
337,970,48,11,2024-12-31,453.68,14.13,Europe,CRM_SYSTEM,2025-07-07 23:20:13
338,311,98,29,2024-08-19,276.3,13.25,North America,CRM_SYSTEM,2025-07-07 23:20:13
339,548,85,14,2025-02-11,628.04,8.47,Europe,CRM_SYSTEM,2025-07-07 23:20:13
340,684,33,13,2024-08-17,330.44,1.17,Asia,CRM_SYSTEM,2025-07-07 23:20:13
341,407,36,38,2025-05-07,383.06,3.34,Europe,CRM_SYSTEM,2025-07-07 23:20:13
342,250,85,1,2025-05-27,523.23,12.11,North America,CRM_SYSTEM,2025-07-07 23:20:13
343,660,23,1,2025-03-14,808.81,17.71,North America,CRM_SYSTEM,2025-07-07 23:20:13
344,966,28,45,2024-11-28,188.2,18.4,North America,CRM_SYSTEM,2025-07-07 23:20:13
345,719,4,32,2024-10-13,882.33,9.01,Asia,CRM_SYSTEM,2025-07-07 23:20:13
346,93,29,32,2025-06-12,671.67,10.99,North America,CRM_SYSTEM,2025-07-07 23:20:13
347,912,55,41,2025-05-18,183.6,2.5,Europe,CRM_SYSTEM,2025-07-07 23:20:13
348,287,4,14,2025-06-11,797.87,15.81,Europe,CRM_SYSTEM,2025-07-07 23:20:13
349,912,96,8,2024-07-13,649.98,16.89,North America,CRM_SYSTEM,2025-07-07 23:20:13
350,275,20,21,2024-08-12,865.28,17.1,Europe,CRM_SYSTEM,2025-07-07 23:20:13
351,489,51,20,2025-01-20,734.49,7.99,Asia,CRM_SYSTEM,2025-07-07 23:20:13
352,5,93,48,2025-06-22,694.67,10.58,Asia,CRM_SYSTEM,2025-07-07 23:20:13
353,65,71,31,2025-02-10,922.11,18.37,North America,CRM_SYSTEM,2025-07-07 23:20:13
354,166,81,7,2024-08-24,47.07,6.23,Europe,CRM_SYSTEM,2025-07-07 23:20:13
355,188,15,28,2024-10-18,859.32,,North America,CRM_SYSTEM,2025-07-07 23:20:13
356,931,54,3,2025-01-28,623.7,4.19,Asia,CRM_SYSTEM,2025-07-07 23:20:13
357,968,55,49,2024-08-30,14.98,19.33,North America,CRM_SYSTEM,2025-07-07 23:20:13
358,533,62,25,2024-09-21,282.79,3.1,Asia,CRM_SYSTEM,2025-07-07 23:20:13
359,657,50,22,2025-06-08,984.69,6.11,Asia,CRM_SYSTEM,2025-07-07 23:20:13
360,297,25,11,2025-01-25,611.44,17.61,Asia,CRM_SYSTEM,2025-07-07 23:20:13
361,253,30,10,2025-05-14,994.47,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
362,224,75,43,2025-06-29,14.95,1.76,Europe,CRM_SYSTEM,2025-07-07 23:20:13
363,997,30,48,2024-09-17,457.85,19.34,Europe,CRM_SYSTEM,2025-07-07 23:20:13
364,695,80,15,2025-04-16,20.86,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
365,885,19,11,2024-12-25,163.73,6.62,Asia,CRM_SYSTEM,2025-07-07 23:20:13
366,111,3,1,2024-09-24,986.69,7.7,Europe,CRM_SYSTEM,2025-07-07 23:20:13
367,778,40,34,2025-02-01,23.89,16.13,Asia,CRM_SYSTEM,2025-07-07 23:20:13
368,745,44,47,2025-03-15,876.69,13.87,Asia,CRM_SYSTEM,2025-07-07 23:20:13
369,389,49,19,2024-08-02,476.89,4.24,Europe,CRM_SYSTEM,2025-07-07 23:20:13
370,600,10,47,2025-02-14,885.61,3.4,Asia,CRM_SYSTEM,2025-07-07 23:20:13
371,881,38,13,2024-12-15,932.12,1.2,North America,CRM_SYSTEM,2025-07-07 23:20:13
372,555,13,19,2024-10-03,853.91,8.01,Europe,CRM_SYSTEM,2025-07-07 23:20:13
373,166,21,11,2025-03-18,852.24,17.28,North America,CRM_SYSTEM,2025-07-07 23:20:13
374,722,86,25,2025-02-11,545.05,12.37,Asia,CRM_SYSTEM,2025-07-07 23:20:13
375,944,31,14,2025-04-29,51.49,13.0,North America,CRM_SYSTEM,2025-07-07 23:20:13
376,514,42,8,2024-12-14,217.03,19.67,Europe,CRM_SYSTEM,2025-07-07 23:20:13
377,669,46,44,2025-03-30,934.36,16.47,Asia,CRM_SYSTEM,2025-07-07 23:20:13
378,61,11,14,2024-08-29,651.37,2.95,Asia,CRM_SYSTEM,2025-07-07 23:20:13
379,169,66,17,2025-04-22,415.26,1.78,Europe,CRM_SYSTEM,2025-07-07 23:20:13
380,41,60,44,2024-10-14,690.67,5.8,Europe,CRM_SYSTEM,2025-07-07 23:20:13
381,329,95,45,2025-02-13,731.95,16.82,North America,CRM_SYSTEM,2025-07-07 23:20:13
382,851,81,7,2025-02-22,129.28,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
383,919,6,33,2024-12-13,211.55,8.64,Asia,CRM_SYSTEM,2025-07-07 23:20:13
384,536,7,16,2025-06-02,728.2,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
385,728,91,8,2025-01-03,559.69,0.78,Asia,CRM_SYSTEM,2025-07-07 23:20:13
386,703,50,6,2024-09-20,800.82,,North America,CRM_SYSTEM,2025-07-07 23:20:13
387,330,49,45,2024-09-04,931.5,1.01,North America,CRM_SYSTEM,2025-07-07 23:20:13
388,341,67,12,2024-07-13,514.6,17.54,Asia,CRM_SYSTEM,2025-07-07 23:20:13
389,508,51,32,2024-07-13,211.88,12.51,North America,CRM_SYSTEM,2025-07-07 23:20:13
390,639,24,24,2025-04-14,40.64,3.74,Asia,CRM_SYSTEM,2025-07-07 23:20:13
391,490,4,11,2025-05-14,703.92,2.99,Asia,CRM_SYSTEM,2025-07-07 23:20:13
392,650,26,6,2024-12-05,442.69,12.37,Europe,CRM_SYSTEM,2025-07-07 23:20:13
393,444,9,47,2024-09-04,998.54,,North America,CRM_SYSTEM,2025-07-07 23:20:13
394,883,55,23,2024-11-27,310.03,15.19,North America,CRM_SYSTEM,2025-07-07 23:20:13
395,286,44,11,2025-02-22,391.99,3.53,Asia,CRM_SYSTEM,2025-07-07 23:20:13
396,877,43,22,2024-08-20,677.66,2.12,Europe,CRM_SYSTEM,2025-07-07 23:20:13
397,82,53,42,2025-04-04,406.12,19.62,Europe,CRM_SYSTEM,2025-07-07 23:20:13
398,235,43,39,2024-10-14,552.63,12.18,Europe,CRM_SYSTEM,2025-07-07 23:20:13
399,897,49,30,2024-07-08,956.46,2.71,North America,CRM_SYSTEM,2025-07-07 23:20:13
400,379,80,25,2024-10-13,797.01,15.86,Asia,CRM_SYSTEM,2025-07-07 23:20:13
401,83,52,4,2024-08-15,715.72,6.08,Europe,CRM_SYSTEM,2025-07-07 23:20:13
402,887,27,12,2025-01-04,175.04,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
403,240,28,47,2025-05-03,197.55,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
404,357,94,4,2025-03-14,704.32,9.06,North America,CRM_SYSTEM,2025-07-07 23:20:13
405,546,23,22,2025-01-30,250.28,13.01,North America,CRM_SYSTEM,2025-07-07 23:20:13
406,463,57,28,2025-06-09,915.95,9.95,North America,CRM_SYSTEM,2025-07-07 23:20:13
407,941,18,14,2025-04-02,406.56,2.85,North America,CRM_SYSTEM,2025-07-07 23:20:13
408,257,3,45,2024-09-15,485.24,14.45,North America,CRM_SYSTEM,2025-07-07 23:20:13
409,289,97,40,2024-07-16,39.51,6.31,Asia,CRM_SYSTEM,2025-07-07 23:20:13
410,757,77,41,2024-10-30,247.13,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
411,990,22,28,2025-06-22,249.15,13.39,Europe,CRM_SYSTEM,2025-07-07 23:20:13
412,991,14,6,2025-01-21,217.19,18.92,Asia,CRM_SYSTEM,2025-07-07 23:20:13
413,520,94,10,2024-08-27,66.74,,North America,CRM_SYSTEM,2025-07-07 23:20:13
414,481,56,47,2025-04-29,766.31,5.95,Asia,CRM_SYSTEM,2025-07-07 23:20:13
415,304,31,48,2024-12-29,65.64,18.1,North America,CRM_SYSTEM,2025-07-07 23:20:13
416,630,4,27,2024-09-29,31.8,2.56,North America,CRM_SYSTEM,2025-07-07 23:20:13
417,56,3,32,2024-12-21,518.64,16.39,Asia,CRM_SYSTEM,2025-07-07 23:20:13
418,755,89,44,2024-11-08,93.29,10.51,Europe,CRM_SYSTEM,2025-07-07 23:20:13
419,862,53,17,2025-05-01,781.02,7.75,Asia,CRM_SYSTEM,2025-07-07 23:20:13
420,238,83,42,2025-02-15,259.31,16.42,Europe,CRM_SYSTEM,2025-07-07 23:20:13
421,831,2,35,2025-04-24,86.05,11.35,North America,CRM_SYSTEM,2025-07-07 23:20:13
422,456,89,20,2025-03-30,507.25,13.3,Europe,CRM_SYSTEM,2025-07-07 23:20:13
423,235,25,22,2025-05-25,505.86,14.36,North America,CRM_SYSTEM,2025-07-07 23:20:13
424,240,68,19,2024-09-21,622.19,15.35,North America,CRM_SYSTEM,2025-07-07 23:20:13
425,386,48,37,2024-08-10,878.79,0.65,Europe,CRM_SYSTEM,2025-07-07 23:20:13
426,597,62,8,2024-07-08,113.53,17.46,Europe,CRM_SYSTEM,2025-07-07 23:20:13
427,956,75,7,2024-11-21,439.62,7.0,North America,CRM_SYSTEM,2025-07-07 23:20:13
428,298,56,12,2025-04-20,710.25,10.1,North America,CRM_SYSTEM,2025-07-07 23:20:13
429,469,18,33,2024-11-21,321.77,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
430,642,82,23,2025-06-29,848.06,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
431,945,59,14,2024-09-22,594.2,14.39,Europe,CRM_SYSTEM,2025-07-07 23:20:13
432,581,60,34,2024-07-18,643.99,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
433,639,21,19,2025-06-29,808.22,6.01,Europe,CRM_SYSTEM,2025-07-07 23:20:13
434,637,80,23,2024-09-01,906.31,7.58,Asia,CRM_SYSTEM,2025-07-07 23:20:13
435,43,19,22,2025-03-14,607.57,3.84,North America,CRM_SYSTEM,2025-07-07 23:20:13
436,647,87,47,2024-09-20,617.21,8.14,Europe,CRM_SYSTEM,2025-07-07 23:20:13
437,723,45,40,2024-12-04,937.58,19.6,Asia,CRM_SYSTEM,2025-07-07 23:20:13
438,759,20,42,2024-10-19,252.19,,North America,CRM_SYSTEM,2025-07-07 23:20:13
439,993,39,12,2025-06-20,450.43,6.5,Europe,CRM_SYSTEM,2025-07-07 23:20:13
440,600,56,34,2025-05-28,907.07,6.98,North America,CRM_SYSTEM,2025-07-07 23:20:13
441,736,48,33,2024-08-07,674.57,,North America,CRM_SYSTEM,2025-07-07 23:20:13
442,414,85,34,2024-10-08,177.4,,North America,CRM_SYSTEM,2025-07-07 23:20:13
443,86,26,31,2024-11-25,986.43,14.78,Asia,CRM_SYSTEM,2025-07-07 23:20:13
444,805,39,22,2024-09-05,537.54,17.27,North America,CRM_SYSTEM,2025-07-07 23:20:13
445,230,76,6,2024-11-04,779.61,5.22,Asia,CRM_SYSTEM,2025-07-07 23:20:13
446,41,65,5,2025-03-25,37.46,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
447,423,23,48,2024-07-10,842.33,0.65,Asia,CRM_SYSTEM,2025-07-07 23:20:13
448,659,73,20,2024-07-26,56.73,17.51,North America,CRM_SYSTEM,2025-07-07 23:20:13
449,546,95,6,2024-10-15,790.05,,North America,CRM_SYSTEM,2025-07-07 23:20:13
450,237,58,49,2025-01-17,979.51,8.5,North America,CRM_SYSTEM,2025-07-07 23:20:13
451,551,86,24,2024-11-17,781.28,9.35,Asia,CRM_SYSTEM,2025-07-07 23:20:13
452,138,2,15,2025-01-02,572.43,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
453,9,24,47,2024-12-19,16.08,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
454,853,56,45,2025-06-13,952.03,10.48,Asia,CRM_SYSTEM,2025-07-07 23:20:13
455,240,6,23,2024-12-27,433.82,9.91,North America,CRM_SYSTEM,2025-07-07 23:20:13
456,22,96,38,2024-12-18,868.65,6.69,North America,CRM_SYSTEM,2025-07-07 23:20:13
457,246,68,9,2024-12-17,828.86,19.72,Asia,CRM_SYSTEM,2025-07-07 23:20:13
458,872,60,3,2025-03-22,762.49,19.38,Europe,CRM_SYSTEM,2025-07-07 23:20:13
459,799,82,19,2025-04-17,838.75,16.02,Asia,CRM_SYSTEM,2025-07-07 23:20:13
460,321,44,38,2025-01-04,381.5,11.38,North America,CRM_SYSTEM,2025-07-07 23:20:13
461,412,7,26,2025-06-26,828.33,2.16,Europe,CRM_SYSTEM,2025-07-07 23:20:13
462,553,40,1,2025-03-05,497.56,4.0,North America,CRM_SYSTEM,2025-07-07 23:20:13
463,203,92,3,2025-02-04,52.34,8.4,Asia,CRM_SYSTEM,2025-07-07 23:20:13
464,933,21,3,2024-12-14,179.01,3.53,Asia,CRM_SYSTEM,2025-07-07 23:20:13
465,220,47,48,2024-07-29,112.24,13.29,North America,CRM_SYSTEM,2025-07-07 23:20:13
466,207,25,44,2025-02-09,753.68,,North America,CRM_SYSTEM,2025-07-07 23:20:13
467,703,64,15,2025-04-16,668.2,6.87,Europe,CRM_SYSTEM,2025-07-07 23:20:13
468,505,40,3,2025-01-23,611.11,13.63,North America,CRM_SYSTEM,2025-07-07 23:20:13
469,996,99,7,2025-05-18,717.37,5.78,Europe,CRM_SYSTEM,2025-07-07 23:20:13
470,19,12,25,2024-08-15,917.13,18.29,Asia,CRM_SYSTEM,2025-07-07 23:20:13
471,185,7,40,2024-08-25,676.24,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
472,9,52,2,2024-08-18,607.51,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
473,689,25,48,2025-02-06,209.19,4.4,Asia,CRM_SYSTEM,2025-07-07 23:20:13
474,866,38,12,2025-04-11,332.48,12.1,Europe,CRM_SYSTEM,2025-07-07 23:20:13
475,119,7,40,2025-05-17,98.83,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
476,990,50,47,2024-11-22,399.73,18.21,Asia,CRM_SYSTEM,2025-07-07 23:20:13
477,256,63,34,2025-06-18,316.48,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
478,165,67,49,2025-06-14,785.17,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
479,416,87,15,2025-01-31,815.51,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
480,25,84,40,2025-01-05,990.4,8.52,Asia,CRM_SYSTEM,2025-07-07 23:20:13
481,178,77,4,2024-12-06,941.48,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
482,98,27,43,2024-12-26,506.28,17.37,Europe,CRM_SYSTEM,2025-07-07 23:20:13
483,874,33,17,2025-01-04,759.31,19.71,Asia,CRM_SYSTEM,2025-07-07 23:20:13
484,417,5,15,2025-02-27,555.14,0.6,Asia,CRM_SYSTEM,2025-07-07 23:20:13
485,876,70,11,2024-11-28,245.02,8.36,Asia,CRM_SYSTEM,2025-07-07 23:20:13
486,457,50,33,2024-07-08,530.94,16.68,North America,CRM_SYSTEM,2025-07-07 23:20:13
487,841,57,35,2025-03-03,362.02,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
488,652,83,11,2024-07-30,995.72,14.69,North America,CRM_SYSTEM,2025-07-07 23:20:13
489,597,9,3,2025-06-26,221.19,14.9,Europe,CRM_SYSTEM,2025-07-07 23:20:13
490,355,7,42,2024-09-26,351.32,17.7,Asia,CRM_SYSTEM,2025-07-07 23:20:13
491,742,94,10,2024-07-22,442.84,7.59,North America,CRM_SYSTEM,2025-07-07 23:20:13
492,555,82,9,2025-01-10,181.73,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
493,882,5,31,2025-03-30,513.95,17.8,North America,CRM_SYSTEM,2025-07-07 23:20:13
494,311,36,7,2024-09-12,464.11,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
495,314,26,9,2024-12-30,515.56,2.23,North America,CRM_SYSTEM,2025-07-07 23:20:13
496,874,71,41,2025-06-14,312.82,12.5,Europe,CRM_SYSTEM,2025-07-07 23:20:13
497,640,2,47,2025-06-09,722.34,11.19,Asia,CRM_SYSTEM,2025-07-07 23:20:13
498,635,90,25,2024-10-15,677.44,6.7,Europe,CRM_SYSTEM,2025-07-07 23:20:13
499,831,91,38,2024-09-24,361.62,18.74,Asia,CRM_SYSTEM,2025-07-07 23:20:13
500,333,12,4,2025-06-28,883.31,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
501,471,93,1,2024-07-15,402.33,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
502,775,37,27,2024-09-01,535.55,11.97,Asia,CRM_SYSTEM,2025-07-07 23:20:13
503,7,17,47,2025-03-24,110.74,17.75,Europe,CRM_SYSTEM,2025-07-07 23:20:13
504,420,90,38,2024-12-16,221.85,12.43,Asia,CRM_SYSTEM,2025-07-07 23:20:13
505,394,88,21,2024-10-19,657.36,,North America,CRM_SYSTEM,2025-07-07 23:20:13
506,467,24,6,2024-08-24,80.74,15.54,Asia,CRM_SYSTEM,2025-07-07 23:20:13
507,298,73,49,2024-07-24,829.28,11.85,North America,CRM_SYSTEM,2025-07-07 23:20:13
508,779,55,39,2025-01-24,805.06,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
509,401,6,21,2024-09-01,758.72,18.41,North America,CRM_SYSTEM,2025-07-07 23:20:13
510,253,43,29,2024-10-27,851.72,19.77,North America,CRM_SYSTEM,2025-07-07 23:20:13
511,317,63,47,2024-09-21,460.8,6.15,Asia,CRM_SYSTEM,2025-07-07 23:20:13
512,820,13,11,2025-01-20,908.99,5.0,Europe,CRM_SYSTEM,2025-07-07 23:20:13
513,112,40,3,2024-09-01,753.47,,North America,CRM_SYSTEM,2025-07-07 23:20:13
514,642,63,35,2024-07-19,551.49,17.47,North America,CRM_SYSTEM,2025-07-07 23:20:13
515,649,41,18,2025-07-05,351.58,12.53,Europe,CRM_SYSTEM,2025-07-07 23:20:13
516,764,31,44,2024-08-09,869.43,0.95,Europe,CRM_SYSTEM,2025-07-07 23:20:13
517,64,41,14,2025-02-27,572.66,6.29,Asia,CRM_SYSTEM,2025-07-07 23:20:13
518,194,17,10,2025-03-06,290.94,9.51,Asia,CRM_SYSTEM,2025-07-07 23:20:13
519,830,95,19,2025-01-23,214.96,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
520,426,12,18,2025-04-24,899.53,3.97,Asia,CRM_SYSTEM,2025-07-07 23:20:13
521,690,22,19,2024-10-23,928.86,1.87,North America,CRM_SYSTEM,2025-07-07 23:20:13
522,529,62,37,2025-06-14,378.92,12.01,Europe,CRM_SYSTEM,2025-07-07 23:20:13
523,707,78,34,2024-10-05,996.97,11.68,Asia,CRM_SYSTEM,2025-07-07 23:20:13
524,481,28,11,2024-10-11,893.9,1.05,Europe,CRM_SYSTEM,2025-07-07 23:20:13
525,284,49,13,2025-03-31,220.95,19.16,Europe,CRM_SYSTEM,2025-07-07 23:20:13
526,695,3,2,2024-10-21,589.15,5.83,Asia,CRM_SYSTEM,2025-07-07 23:20:13
527,992,2,22,2025-04-11,724.47,4.14,North America,CRM_SYSTEM,2025-07-07 23:20:13
528,476,57,8,2025-07-02,987.06,9.14,North America,CRM_SYSTEM,2025-07-07 23:20:13
529,29,41,9,2024-12-08,432.52,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
530,705,67,2,2025-05-12,274.56,12.99,Europe,CRM_SYSTEM,2025-07-07 23:20:13
531,759,51,10,2024-11-10,511.06,,North America,CRM_SYSTEM,2025-07-07 23:20:13
532,992,88,24,2025-05-28,619.99,1.36,North America,CRM_SYSTEM,2025-07-07 23:20:13
533,339,55,3,2024-07-11,293.45,2.73,Asia,CRM_SYSTEM,2025-07-07 23:20:13
534,384,24,33,2024-10-20,157.41,13.97,Europe,CRM_SYSTEM,2025-07-07 23:20:13
535,903,98,8,2025-01-11,454.38,16.31,Europe,CRM_SYSTEM,2025-07-07 23:20:13
536,535,50,30,2025-04-17,438.49,9.05,Europe,CRM_SYSTEM,2025-07-07 23:20:13
537,196,8,37,2024-11-18,227.33,16.56,North America,CRM_SYSTEM,2025-07-07 23:20:13
538,942,34,13,2025-01-15,348.47,18.91,Europe,CRM_SYSTEM,2025-07-07 23:20:13
539,504,51,39,2024-10-23,381.26,0.91,Asia,CRM_SYSTEM,2025-07-07 23:20:13
540,289,49,21,2024-12-28,437.62,6.56,Asia,CRM_SYSTEM,2025-07-07 23:20:13
541,575,71,1,2024-11-13,425.96,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
542,34,20,15,2025-02-23,118.41,16.98,North America,CRM_SYSTEM,2025-07-07 23:20:13
543,604,12,33,2025-01-05,567.29,4.43,North America,CRM_SYSTEM,2025-07-07 23:20:13
544,164,54,27,2024-11-11,129.04,5.14,Europe,CRM_SYSTEM,2025-07-07 23:20:13
545,299,43,44,2025-06-24,975.24,9.38,North America,CRM_SYSTEM,2025-07-07 23:20:13
546,986,9,32,2025-04-07,886.32,1.01,North America,CRM_SYSTEM,2025-07-07 23:20:13
547,357,24,22,2024-12-30,162.4,3.32,Europe,CRM_SYSTEM,2025-07-07 23:20:13
548,703,83,18,2025-03-29,924.51,13.63,Europe,CRM_SYSTEM,2025-07-07 23:20:13
549,584,34,13,2025-06-08,249.12,,North America,CRM_SYSTEM,2025-07-07 23:20:13
550,319,76,26,2025-05-05,832.44,14.18,North America,CRM_SYSTEM,2025-07-07 23:20:13
551,540,56,1,2025-03-06,667.34,19.57,Europe,CRM_SYSTEM,2025-07-07 23:20:13
552,184,73,35,2024-07-21,930.04,5.69,North America,CRM_SYSTEM,2025-07-07 23:20:13
553,352,41,27,2024-10-27,190.23,13.03,North America,CRM_SYSTEM,2025-07-07 23:20:13
554,913,97,37,2025-01-29,884.51,10.8,Europe,CRM_SYSTEM,2025-07-07 23:20:13
555,292,51,43,2024-10-03,987.49,5.82,North America,CRM_SYSTEM,2025-07-07 23:20:13
556,276,93,32,2025-04-28,649.16,,North America,CRM_SYSTEM,2025-07-07 23:20:13
